DEEPAK BUILDERS & ENG I L     ,DBEIL     ,EQ,N,0000154.32,0000155.80,0000162.30,0000154.55,0000159.01,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000158.80
DEEPAK FERTILIZERS & PETR     ,DEEPAKFERT,EQ,N,0001321.45,0001321.60,0001403.95,0001310.05,0001391.65,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0001388.25
DEEPAK NITRITE LTD            ,DEEPAKNTR ,EQ,N,0002695.10,0002715.00,0002855.45,0002701.90,0002846.10,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0002851.20
DELAPLEX LIMITED              ,DELAPLEX  ,SM,N,0000234.20,0000239.00,0000244.90,0000236.00,0000239.40,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000238.30
DELHIVERY LIMITED             ,DELHIVERY ,EQ,N,0000353.90,0000361.90,0000361.90,0000353.00,0000355.05,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000354.85
DELPHI WORLD MONEY LTD        ,DELPHIFX  ,EQ,N,0000282.00,0000283.10,0000289.00,0000283.10,0000285.20,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000286.00
DELTA CORP LIMITED            ,DELTACORP ,EQ,N,0000117.51,0000119.00,0000119.65,0000118.00,0000119.28,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000119.40
DELTA MANUFACTURING LTD       ,DELTAMAGNT,EQ,N,0000090.30,0000090.30,0000097.72,0000090.25,0000092.06,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000091.45
DEN NETWORKS LTD              ,DEN       ,EQ,N,0000048.32,0000048.40,0000049.19,0000048.39,0000048.86,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000048.60
DESTINY LOGISTICS & I LTD     ,DESTINY   ,ST,N,0000143.45,0000143.45,0000143.45,0000141.70,0000141.75,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000141.70
DEV INFO TECHNOLOGY LTD       ,DEVIT     ,EQ,N,0000152.85,0000154.10,0000157.70,0000153.01,0000154.28,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000154.30
DEVYANI INTERNATIONAL LTD     ,DEVYANI   ,EQ,N,0000172.10,0000172.10,0000174.34,0000171.80,0000173.17,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000173.00
DHAMPUR BIO ORGANICS LTD      ,DBOL      ,EQ,N,0000133.00,0000133.50,0000135.40,0000133.48,0000134.84,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000134.50
DHAMPUR SUGAR MILLS LTD.      ,DHAMPURSUG,EQ,N,0000195.78,0000197.00,0000199.68,0000196.50,0000199.13,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000199.50
DHANI SERVICES LIMITED        ,DHANI     ,EQ,N,0000060.26,0000061.89,0000066.28,0000060.01,0000066.28,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000066.28
DHANLAXMI BANK LIMITED        ,DHANBANK  ,EQ,N,0000034.43,0000034.57,0000035.40,0000034.45,0000035.19,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000035.18
DHANUKA AGRITECH LTD          ,DHANUKA   ,EQ,N,0001565.15,0001565.00,0001664.85,0001510.10,0001616.45,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0001617.00
DHARIWALCORP LIMITED          ,DHARIWAL  ,SM,N,0000147.00,0000146.50,0000147.00,0000146.50,0000147.00,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000147.00
DHARMAJ CROP GUARD LTD        ,DHARMAJ   ,EQ,N,0000326.25,0000327.45,0000344.65,0000327.45,0000341.70,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000340.45
DHRUV CONSULTANCY SER LTD     ,DHRUV     ,EQ,N,0000120.90,0000123.55,0000126.94,0000122.85,0000126.94,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000126.94
DHUNSERI INVESTMENTS LTD      ,DHUNINV   ,EQ,N,0002221.55,0002244.00,0002248.00,0002168.80,0002212.05,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0002212.55
DHUNSERI TEA & IND. LTD.      ,DTIL      ,EQ,N,0000277.30,0000276.90,0000278.95,0000269.05,0000274.15,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000275.00
DHUNSERI VENTURES LIMITED     ,DVL       ,EQ,N,0000441.20,0000442.50,0000452.45,0000435.65,0000444.05,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000447.65
DIAMINES & CHEMICALS LTD      ,DIAMINESQ ,EQ,N,0000522.45,0000528.00,0000548.00,0000523.00,0000530.55,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000527.25
DIAMOND POWER INFRA LTD       ,DIACABS   ,BE,N,0001605.40,0001619.00,0001685.65,0001571.00,0001685.65,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0001685.65
DIC INDIA LIMITED             ,DICIND    ,BE,N,0000747.00,0000746.00,0000777.00,0000745.00,0000755.85,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000756.00
DIENSTEN TECH LIMITED         ,DTL       ,SM,N,0000146.00,0000149.70,0000149.70,0000140.00,0000144.40,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000145.00
DIFFUSION ENGINEERS LTD       ,DIFFNKG   ,EQ,N,0000332.80,0000339.00,0000349.40,0000332.10,0000338.30,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000336.00
DIGICONTENT LIMITED           ,DGCONTENT ,BE,G,0000042.92,0000043.77,0000043.77,0000043.77,0000043.77,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000043.77
DIGIDRIVE DISTRIBUTORS L      ,DIGIDRIVE ,EQ,N,0000043.17,0000043.99,0000044.45,0000043.01,0000043.33,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000043.10
DIGIKORE STUDIOS LIMITED      ,DIGIKORE  ,SM,N,0000341.45,0000340.10,0000357.50,0000336.30,0000344.70,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000348.00
DIGISPICE TECHNOLOGIES LT     ,DIGISPICE ,BE,G,0000031.52,0000031.28,0000031.30,0000030.90,0000031.30,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000031.30
DIGJAM LTD                    ,DIGJAMLMTD,BE,N,0000085.62,0000089.90,0000089.90,0000087.00,0000088.00,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000088.00
DILIGENT MEDIA CORP LTD.      ,DNAMEDIA  ,BE,N,0000005.11,0000005.15,0000005.35,0000005.05,0000005.24,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000005.33
DILIP BUILDCON LIMITED        ,DBL       ,EQ,N,0000491.45,0000495.95,0000505.00,0000493.05,0000502.70,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000501.60
DISH TV INDIA LTD.            ,DISHTV    ,EQ,N,0000012.68,0000012.68,0000012.86,0000012.68,0000012.71,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000012.73
DISHMAN CARBO AMCIS LTD       ,DCAL      ,EQ,N,0000187.95,0000188.90,0000196.00,0000188.10,0000195.16,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000194.70
DIVGI TORQTRANSFER SYST L     ,DIVGIITTS ,EQ,N,0000655.35,0000665.00,0000669.00,0000651.15,0000660.35,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000660.00
DIVI S LABORATORIES LTD       ,DIVISLAB  ,EQ,N,0005811.25,0005810.00,0006005.70,0005810.00,0005954.15,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0005974.20
DIVI'S LABORATORIES LTD       ,DIVISLAB  ,BL,O,0003271.40,0005979.65,0005979.65,0005979.65,0005979.65,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0005979.65
DIVINE POWER ENERGY LTD       ,DPEL      ,SM,N,0000108.25,0000111.00,0000122.00,0000111.00,0000120.45,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000121.00
DIVYADHAN RECYCLING IND L     ,DIVYADHAN ,SM,N,0000080.20,0000081.95,0000081.95,0000080.20,0000080.55,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000080.20
DIXON TECHNO (INDIA) LTD      ,DIXON     ,EQ,N,0014402.65,0014500.15,0015817.00,0014500.00,0015647.60,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0015630.00
DJ MEDIAPRINT & LOG LTD       ,DJML      ,EQ,N,0000120.55,0000122.50,0000127.29,0000118.90,0000119.70,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000119.15
DLF LIMITED                   ,DLF       ,EQ,N,0000799.05,0000807.00,0000831.00,0000803.85,0000828.20,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000828.00
DMCC SPECIALITY CHEMICALS     ,DMCC      ,EQ,N,0000288.95,0000294.90,0000320.00,0000292.00,0000318.05,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000318.00
DOCMODE HEALTH TECH LTD       ,DHTL      ,ST,N,0000086.25,0000089.25,0000089.30,0000082.05,0000082.05,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000082.05
DODLA DAIRY LIMITED           ,DODLA     ,BL,O,0000525.00,0001170.00,0001170.00,0001170.00,0001170.00,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0001170.00
DODLA DAIRY LIMITED           ,DODLA     ,EQ,N,0001171.50,0001177.00,0001182.25,0001153.90,0001160.00,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0001166.95
DOLAT ALGOTECH LIMITED        ,DOLATALGO ,EQ,N,0000139.48,0000140.00,0000144.95,0000139.23,0000143.44,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000144.50
DOLLAR INDUSTRIES LIMITED     ,DOLLAR    ,EQ,N,0000516.30,0000517.00,0000522.55,0000499.05,0000511.80,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000512.20
DOLLEX AGROTECH LIMITED       ,DOLLEX    ,SM,N,0000041.45,0000041.00,0000042.20,0000041.00,0000041.85,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000042.20
DOLPHIN OFF ENT (IND) L       ,DOLPHIN   ,BE,N,0000615.10,0000627.95,0000627.95,0000587.50,0000603.55,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000606.70
DOMS INDUSTRIES LIMITED       ,DOMS      ,EQ,N,0002783.00,0002784.00,0002856.10,0002755.00,0002830.05,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0002821.00
DONEAR IND. LIMITED           ,DONEAR    ,BE,G,0000113.05,0000113.10,0000115.31,0000113.10,0000115.31,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000115.31
DPSC LIMITED                  ,DPSCLTD   ,EQ,N,0000018.12,0000018.39,0000018.39,0000017.95,0000018.08,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000018.10
DR. LAL PATH LABS LTD.        ,LALPATHLAB,EQ,N,0003070.90,0003072.95,0003114.40,0003068.10,0003100.35,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0003090.10
DR. REDDY S LABORATORIES      ,DRREDDY   ,EQ,N,0001272.20,0001274.00,0001321.90,0001251.60,0001302.10,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0001300.45
DRC SYSTEMS INDIA LIMITED     ,DRCSYSTEMS,EQ,N,0000025.44,0000025.69,0000026.71,0000025.68,0000026.59,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000026.71
DREAMFOLKS SERVICES LTD       ,DREAMFOLKS,EQ,N,0000454.15,0000453.75,0000467.70,0000451.40,0000465.55,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000465.85
DREDGING CORP OF INDIA        ,DREDGECORP,EQ,N,0001042.60,0001049.00,0001075.00,0001033.05,0001055.80,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0001057.00
DRONE DESTINATION LIMITED     ,DRONE     ,ST,N,0000218.25,0000223.55,0000225.00,0000218.00,0000222.35,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000222.00
DRS DILIP ROADLINES LTD.      ,DRSDILIP  ,ST,N,0000098.50,0000102.00,0000102.00,0000102.00,0000102.00,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000102.00
DSJ KEEP LEARNING LTD         ,KEEPLEARN ,BE,N,0000005.09,0000005.34,0000005.34,0000005.20,0000005.34,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000005.34
DSP LIQUID ETF                ,LIQUIDETF ,EQ,N,0000999.99,0000999.99,0001000.01,0000999.99,0001000.00,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0001000.01
DSPAMC - DSPBANKETF           ,BANKETFADD,EQ,N,0000053.01,0000052.73,0000053.68,0000052.73,0000053.00,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000053.15
DSPAMC - DSPGOLDETF           ,GOLDETFADD,EQ,N,0000077.33,0000077.54,0000077.54,0000076.51,0000076.90,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000076.80
DSPAMC - DSPITETF             ,ITETFADD  ,EQ,N,0000041.32,0000040.50,0000043.17,0000040.43,0000043.07,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000042.93
DSPAMC - DSPN50ETF            ,NIFTY50ADD,EQ,N,0000249.73,0000250.01,0000253.82,0000250.01,0000253.42,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000252.63
DSPAMC - DSPNEWETF            ,EQUAL50ADD,EQ,N,0000315.76,0000320.96,0000320.96,0000313.01,0000319.74,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000319.84
DSPAMC - DSPPSBKETF           ,PSUBANKADD,EQ,N,0000068.83,0000071.25,0000071.25,0000068.63,0000069.74,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000069.76
DSPAMC - DSPPVBKETF           ,PVTBANKADD,EQ,N,0000025.66,0000025.66,0000025.86,0000025.54,0000025.78,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000025.86
DSPAMC - DSPQ50ETF            ,MIDQ50ADD ,EQ,N,0000250.18,0000253.46,0000262.50,0000252.12,0000255.90,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000255.82
DSPAMC - DSPSENXETF           ,SENSEXADD ,EQ,N,0000081.59,0000079.56,0000083.50,0000079.56,0000082.30,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000083.10
DSPAMC - DSPSILVETF           ,SILVERADD ,EQ,N,0000092.08,0000091.51,0000091.99,0000088.99,0000091.06,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000091.25
DSPAMC - HEALTHADD            ,HEALTHADD ,EQ,N,0000144.59,0000145.57,0000146.20,0000145.56,0000146.20,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000146.20
DSPAMC - LIQUIDADD            ,LIQUIDADD ,EQ,N,0001039.33,0001039.50,0001039.53,0001039.50,0001039.51,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0001039.50
DSPAMC - TOP10ADD             ,TOP10ADD  ,EQ,N,0000093.27,0000093.79,0000094.88,0000093.28,0000094.58,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000094.63
DUCOL ORGS AND COLOURS LT     ,DUCOL     ,SM,N,0000118.70,0000114.30,0000120.95,0000114.30,0000119.40,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000120.95
DUCON INFRATECHNOLOGIES L     ,DUCON     ,EQ,N,0000008.77,0000008.98,0000009.08,0000008.70,0000008.99,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000009.05
DUDIGITAL GLOBAL LIMITED      ,DUGLOBAL  ,SM,N,0000070.25,0000068.00,0000073.00,0000068.00,0000071.00,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000071.00
DURLAX TOP SURFACE LTD        ,DURLAX    ,SM,N,0000058.45,0000058.25,0000060.80,0000058.25,0000060.80,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000060.80
DWARIKESH SUGAR IND LTD       ,DWARKESH  ,EQ,N,0000064.28,0000064.74,0000066.90,0000064.51,0000066.52,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000066.55
DYNACONS SYS & SOLN LTD       ,DSSL      ,EQ,N,0001298.20,0001306.00,0001383.00,0001296.10,0001340.50,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0001345.50
DYNAMATIC TECHNOLOGIES        ,DYNAMATECH,EQ,N,0007524.25,0007590.00,0007769.95,0007510.00,0007570.20,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0007510.00
DYNAMIC CABLES LIMITED        ,DYCL      ,EQ,N,0000816.50,0000816.50,0000898.15,0000810.70,0000860.60,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000859.90
DYNAMIC SRVCS & SEC LTD       ,DYNAMIC   ,ST,N,0000321.80,0000337.85,0000337.85,0000337.85,0000337.85,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000337.85
DYNEMIC PRODUCTS LIMITED      ,DYNPRO    ,BE,N,0000433.55,0000434.00,0000440.00,0000415.00,0000425.00,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000430.00
E FACTOR EXPERIENCES LTD      ,EFACTOR   ,SM,N,0000319.30,0000315.00,0000328.80,0000314.00,0000318.30,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000318.00
E2E NETWORKS LIMITED          ,E2E       ,BE,N,0004977.50,0005226.35,0005226.35,0005226.35,0005226.35,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0005226.35
EASY TRIP PLANNERS LTD        ,EASEMYTRIP,EQ,N,0000032.54,0000032.63,0000033.95,0000032.41,0000033.46,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000033.37
ECLERX SERVICES LTD           ,ECLERX    ,EQ,N,0003039.90,0003150.00,0003345.30,0002968.60,0003284.85,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0003257.00
ECOS (INDIA) MOB & HOSP L     ,ECOSMOBLTY,EQ,N,0000393.40,0000396.90,0000436.50,0000395.60,0000433.10,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000433.25
EDELAMC - BBETF0432           ,BBETF0432 ,EQ,N,0001202.04,0001204.98,0001205.75,0001200.51,0001202.70,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0001202.70
EDELAMC - EBANKNIFTY          ,EBANKNIFTY,EQ,N,0000052.06,0000052.36,0000052.50,0000052.11,0000052.30,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000052.50
EDELAMC - EBBETF0425          ,EBBETF0425,EQ,N,0001250.25,0001250.50,0001255.70,0001250.50,0001250.81,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0001250.90
EDELAMC - EBBETF0430          ,EBBETF0430,EQ,N,0001425.79,0001468.55,0001468.55,0001415.51,0001425.70,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0001425.15
EDELAMC - EBBETF0431          ,EBBETF0431,EQ,N,0001277.57,0001279.97,0001279.98,0001276.01,0001277.19,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0001277.10
EDELAMC - EBBETF0433          ,EBBETF0433,EQ,N,0001167.69,0001167.50,0001169.94,0001166.51,0001169.08,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0001169.94
EDELAMC - EGOLD               ,EGOLD     ,EQ,N,0000080.00,0000080.00,0000080.00,0000079.20,0000079.75,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000079.75
EDELAMC - ESILVER             ,ESILVER   ,EQ,N,0000095.99,0000095.99,0000096.00,0000093.64,0000094.96,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000094.95
EDELWEISS FIN SERV LTD        ,EDELWEISS ,EQ,N,0000109.15,0000110.00,0000115.30,0000107.80,0000112.81,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000113.00
EFFWA INFRA & RESEARCH L      ,EFFWA     ,ST,N,0000237.45,0000237.45,0000248.00,0000236.20,0000246.05,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000247.90
EICHER MOTORS LTD             ,EICHERMOT ,EQ,N,0004899.80,0004910.95,0004960.40,0004906.95,0004917.15,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0004920.95
EID PARRY INDIA LTD           ,EIDPARRY  ,EQ,N,0000810.85,0000813.80,0000833.00,0000809.55,0000832.15,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000830.35
EIH ASSOCIATED HOTELS LTD     ,EIHAHOTELS,EQ,N,0000385.55,0000389.10,0000389.45,0000381.40,0000386.40,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000388.00
EIH LIMITED                   ,EIHOTEL   ,EQ,N,0000355.60,0000360.85,0000362.50,0000357.60,0000359.80,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000361.80
EIMCO ELECON (INDIA) LTD      ,EIMCOELECO,EQ,N,0002590.30,0002590.05,0002670.05,0002580.00,0002640.15,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0002642.00
ELDECO HSG & IND LTD.         ,ELDEHSG   ,EQ,N,0000822.50,0000832.45,0000855.20,0000811.00,0000831.10,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000811.00
ELECON ENG. CO. LTD           ,ELECON    ,EQ,N,0000579.90,0000580.00,0000613.00,0000579.20,0000610.75,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000610.00
ELECTRO FORCE (INDIA) LTD     ,EFORCE    ,SM,N,0000065.20,0000066.60,0000067.95,0000066.20,0000067.75,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000067.75
ELECTRONICS MART IND LTD      ,EMIL      ,EQ,N,0000199.78,0000200.35,0000203.09,0000195.80,0000196.76,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000197.15
ELECTROSTEEL CASTINGS LTD     ,ELECTCAST ,EQ,N,0000164.30,0000166.49,0000170.20,0000164.51,0000168.87,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000169.00
ELECTROTHERM (I) LTD.         ,ELECTHERM ,BE,N,0000947.05,0000949.95,0000994.40,0000949.00,0000994.40,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000994.40
ELGI EQUIPMENTS LTD           ,ELGIEQUIP ,EQ,N,0000648.25,0000652.00,0000655.05,0000644.45,0000651.65,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000650.15
ELGI RUBBER CO. LTD           ,ELGIRUBCO ,EQ,N,0000123.10,0000135.99,0000139.95,0000127.60,0000131.40,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000131.00
ELIN ELECTRONICS LIMITED      ,ELIN      ,EQ,N,0000221.23,0000222.94,0000239.37,0000221.61,0000231.35,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000231.86
EMAMI LIMITED                 ,EMAMILTD  ,EQ,N,0000694.80,0000694.70,0000698.30,0000680.00,0000685.55,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000685.15
EMAMI PAPER MILLS LIMITED     ,EMAMIPAP  ,EQ,N,0000107.60,0000108.41,0000108.99,0000106.55,0000107.49,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000108.80
EMAMI REALTY LIMITED          ,EMAMIREAL ,EQ,N,0000101.06,0000101.86,0000106.11,0000101.09,0000104.31,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000104.95
EMBASSY OFFICE PARKS REIT     ,EMBASSY   ,RR,N,0000394.93,0000394.93,0000396.00,0000388.55,0000389.11,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000389.00
EMCURE PHARMACEUTICALS L      ,EMCURE    ,EQ,N,0001442.00,0001465.00,0001468.65,0001429.00,0001445.05,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0001444.95
EMKAY GLOBAL FIN SERV LTD     ,EMKAY     ,BE,G,0000289.85,0000295.60,0000295.60,0000295.60,0000295.60,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000295.60
EMKAY TAP & CUT. TOOL LTD     ,EMKAYTOOLS,SM,N,0001296.00,0001479.95,0001479.95,0001360.00,0001386.15,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0001389.95
EMMBI INDUSTRIES LIMITED      ,EMMBI     ,EQ,N,0000142.22,0000142.22,0000146.00,0000141.00,0000143.31,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000142.05
EMS LIMITED                   ,EMSLIMITED,EQ,N,0000799.35,0000801.00,0000835.00,0000801.00,0000827.05,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000829.00
EMUDHRA LIMITED               ,EMUDHRA   ,EQ,N,0000909.30,0000919.75,0000919.75,0000894.95,0000899.25,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000899.70
ENDURANCE TECHNO. LTD.        ,ENDURANCE ,EQ,N,0002394.20,0002394.20,0002418.90,0002351.00,0002380.40,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0002380.00
ENERGY DEVE. CO.LTD           ,ENERGYDEV ,EQ,N,0000024.60,0000025.78,0000025.83,0000024.75,0000025.11,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000025.05
ENERGY MISSION MACH IND L     ,EMMIL     ,SM,N,0000419.80,0000413.10,0000429.90,0000410.00,0000427.55,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000427.55
ENFUSE SOLUTIONS LIMITED      ,ENFUSE    ,SM,N,0000195.50,0000196.00,0000198.00,0000195.00,0000195.00,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000195.00
ENGINEERS INDIA LTD           ,ENGINERSIN,EQ,N,0000191.89,0000192.55,0000198.47,0000192.10,0000197.53,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000197.02
ENSER COMMUNICATIONS LTD      ,ENSER     ,ST,G,0000299.75,0000305.70,0000305.70,0000305.70,0000305.70,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000305.70
ENTERO HEALTHCARE SOLU L      ,ENTERO    ,EQ,N,0001381.90,0001386.90,0001465.35,0001386.90,0001453.60,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0001460.00
ENTERTAIN NET. IND. LTD.      ,ENIL      ,EQ,N,0000193.19,0000193.25,0000198.80,0000193.25,0000196.40,    ,              ,                  ,0000000.00,0000000.00,06-NOV-2024,        ,0000195.50
